env,mutation,k,elapse,profit
0,2,16,256,1377.575
0,2,16,256,1476.6
0,2,16,256,1110.975
0,2,16,256,1740.275
0,2,16,256,1126.775
0,2,16,256,914.725
0,2,16,256,1158.5
0,2,16,256,1311.925
0,2,16,256,1499.675
0,2,16,256,1467.475
0,2,16,256,2003.1
0,2,16,256,1540.3
0,2,16,256,1513.775
0,2,16,256,1628.6
0,2,16,256,1198.8
0,2,16,256,649.825
0,2,16,256,1060.325
0,2,16,256,1336.4
0,2,16,256,1208.475
0,2,16,256,1527.95
0,2,16,256,856.275
0,2,16,256,1196.725
0,2,16,256,1434.175
0,2,16,256,1294.025
0,2,16,256,1301.25
0,2,16,256,1099.225
0,2,16,256,1142.825
0,2,16,256,1297.3
0,2,16,256,1507.275
0,2,16,256,1415.625
0,2,16,256,1457.1
0,2,16,256,1317.25
0,2,16,256,1851.925
0,2,16,256,1442.4
0,2,16,256,1470.375
0,2,16,256,748.75
1,1,2,32,1351.35
1,1,2,32,1083.525
1,1,2,32,1123.475
1,1,2,32,1090.275
1,1,2,32,1030.725
1,1,2,32,1064.8
1,1,2,32,1459.775
1,1,2,32,1047.375
1,1,2,32,929.075
1,1,2,32,1228.35
1,1,2,32,1163.025
1,1,2,32,893.95
1,1,2,32,1103.6
1,1,2,32,1661.6
1,1,2,32,1188.5
1,1,2,32,1245.85
1,1,2,32,1186.825
1,1,2,32,973.25
1,1,2,32,871.65
1,1,2,32,1395.075
1,1,2,32,1381.125
1,1,2,32,1101.675
1,1,2,32,720.625
1,1,2,32,1385.75
1,1,2,32,1416.425
1,1,2,32,1088.025
1,1,2,32,1875.525
1,1,2,32,729.025
1,1,2,32,833.525
1,1,2,32,1237.15
1,1,2,32,1411.95
1,1,2,32,996.15
1,1,2,32,1267.975
1,1,2,32,1487.425
1,1,2,32,1196.25
1,1,2,32,1446.45
1,1,2,32,1100.45
1,1,2,32,934.2
1,1,2,32,1050.525
1,1,2,32,1197.2
1,1,2,32,1130.075
1,1,2,32,1370.875
1,1,2,32,935.5
1,1,2,32,1075.0
1,1,2,32,1102.575
1,1,2,32,1322.675
1,1,2,32,1070.65
1,1,2,32,725.65
1,1,2,32,1518.7
1,1,2,32,921.85
1,1,2,64,1814.15
1,1,2,64,1622.35
1,1,2,64,1051.85
1,1,2,64,1068.65
1,1,2,64,784.175
1,1,2,64,1753.95
1,1,2,64,1383.4
1,1,2,64,1087.075
1,1,2,64,1379.425
1,1,2,64,932.0
1,1,2,64,1696.1
1,1,2,64,979.1
1,1,2,64,1577.475
1,1,2,64,1305.8
1,1,2,64,1304.475
1,1,2,64,1145.2
1,1,2,64,1122.225
1,1,2,64,1642.2
1,1,2,64,1327.75
1,1,2,64,890.3
1,1,2,64,1297.775
1,1,2,64,1599.65
1,1,2,64,1229.7
1,1,2,64,1302.775
1,1,2,64,1721.1
1,1,2,64,1118.9
1,1,2,64,865.55
1,1,2,64,1308.325
1,1,2,64,1426.45
1,1,2,64,1228.575
1,1,2,64,1230.75
1,1,2,64,1077.825
1,1,2,64,918.5
1,1,2,64,1190.25
1,1,2,64,1136.825
1,1,2,64,1466.475
1,1,2,64,1757.2
1,1,2,64,1085.575
1,1,2,64,1056.9
1,1,2,64,1581.0
1,1,2,64,1053.8
1,1,2,64,1233.6
1,1,2,64,1482.225
1,1,2,64,1404.525
1,1,2,64,709.925
1,1,2,64,1374.2
1,1,2,64,1004.55
1,1,2,64,1489.15
1,1,2,64,1227.7
1,1,2,64,918.05
1,1,2,128,848.675
1,1,2,128,1419.425
1,1,2,128,1181.75
1,1,2,128,1597.375
1,1,2,128,1443.8
1,1,2,128,1196.125
1,1,2,128,1249.8
1,1,2,128,1125.35
1,1,2,128,1143.2
1,1,2,128,1190.85
1,1,2,128,1073.2
1,1,2,128,1088.65
1,1,2,128,1191.3
1,1,2,128,1200.025
1,1,2,128,1137.9
1,1,2,128,988.65
1,1,2,128,907.075
1,1,2,128,1453.6
1,1,2,128,1281.35
1,1,2,128,1296.85
1,1,2,128,1257.4
1,1,2,128,697.325
1,1,2,128,1227.825
1,1,2,128,1135.15
1,1,2,128,1639.875
1,1,2,128,1098.8
1,1,2,128,845.0
1,1,2,128,2094.3
1,1,2,128,1199.725
1,1,2,128,1663.45
1,1,2,128,1558.075
1,1,2,128,1266.575
1,1,2,128,1812.125
1,1,2,128,1337.525
1,1,2,128,1157.625
1,1,2,128,689.1
1,1,2,128,1293.275
1,1,2,128,1173.775
1,1,2,128,1156.025
1,1,2,128,1010.25
1,1,2,128,1385.75
1,1,2,128,852.7
1,1,2,128,1600.55
1,1,2,128,1324.975
1,1,2,128,948.375
1,1,2,128,1333.875
1,1,2,128,960.25
1,1,2,128,1403.75
1,1,2,128,1106.325
1,1,2,128,1164.25
1,1,2,256,1529.9
1,1,2,256,1280.325
1,1,2,256,1052.925
1,1,2,256,1209.275
1,1,2,256,1470.05
1,1,2,256,1648.5
1,1,2,256,1282.325
1,1,2,256,1111.125
1,1,2,256,737.6
1,1,2,256,1108.1
1,1,2,256,892.5
1,1,2,256,1103.775
1,1,2,256,1583.75
1,1,2,256,1462.0
1,1,2,256,1313.15
1,1,2,256,1116.85
1,1,2,256,1758.825
1,1,2,256,965.0
1,1,2,256,1250.25
1,1,2,256,1789.825
1,1,2,256,1446.3
1,1,2,256,1171.125
1,1,2,256,1111.1
1,1,2,256,1415.8
1,1,2,256,1973.75
1,1,2,256,1460.85
1,1,2,256,1191.75
1,1,2,256,1493.6
1,1,2,256,930.8
1,1,2,256,1788.675
1,1,2,256,1158.175
1,1,2,256,990.45
1,1,2,256,1432.35
1,1,2,256,1349.25
1,1,2,256,902.15
1,1,2,256,1477.95
1,1,2,256,1162.225
1,1,2,256,1049.175
1,1,2,256,1269.075
1,1,2,256,1315.1
1,1,2,256,1268.975
1,1,2,256,1538.35
1,1,2,256,1533.35
1,1,2,256,1528.55
1,1,2,256,799.65
1,1,2,256,1224.875
1,1,2,256,1074.925
1,1,2,256,1231.45
1,1,2,256,1653.2
1,1,2,256,1238.65
1,1,4,32,1375.85
1,1,4,32,819.25
1,1,4,32,1225.475
1,1,4,32,1181.175
1,1,4,32,1114.725
1,1,4,32,1093.25
1,1,4,32,1503.1
1,1,4,32,1146.5
1,1,4,32,1299.9
1,1,4,32,1071.925
1,1,4,32,1391.55
1,1,4,32,1048.7
1,1,4,32,985.125
1,1,4,32,1051.525
1,1,4,32,860.0
1,1,4,32,1312.85
1,1,4,32,1445.175
1,1,4,32,1141.55
1,1,4,32,1137.175
1,1,4,32,915.575
1,1,4,32,1802.975
1,1,4,32,998.85
1,1,4,32,1562.5
1,1,4,32,805.275
1,1,4,32,1240.325
1,1,4,32,1259.375
1,1,4,32,1399.05
1,1,4,32,1489.35
1,1,4,32,1159.9
1,1,4,32,1283.025
1,1,4,32,1071.0
1,1,4,32,851.05
1,1,4,32,1663.95
1,1,4,32,1480.225
1,1,4,32,1001.375
1,1,4,32,877.925
1,1,4,32,1642.95
1,1,4,32,1821.425
1,1,4,32,1415.575
1,1,4,32,1199.675
1,1,4,32,1098.525
1,1,4,32,698.95
1,1,4,32,1339.5
1,1,4,32,1116.925
1,1,4,32,1221.825
1,1,4,32,1347.15
1,1,4,32,1390.8
1,1,4,32,1184.225
1,1,4,32,1029.725
1,1,4,32,1203.25
1,1,4,64,733.0
1,1,4,64,1330.05
1,1,4,64,815.475
1,1,4,64,1343.75
1,1,4,64,1212.875
1,1,4,64,1472.45
1,1,4,64,1452.25
1,1,4,64,1221.2
1,1,4,64,1143.475
1,1,4,64,1335.025
1,1,4,64,1996.3
1,1,4,64,886.525
1,1,4,64,1261.325
1,1,4,64,1227.15
1,1,4,64,864.625
1,1,4,64,1585.45
1,1,4,64,1174.175
1,1,4,64,1407.675
1,1,4,64,1560.525
1,1,4,64,998.05
1,1,4,64,1157.225
1,1,4,64,1122.175
1,1,4,64,1602.775
1,1,4,64,614.975
1,1,4,64,1048.8
1,1,4,64,1209.675
1,1,4,64,1464.25
1,1,4,64,942.7
1,1,4,64,1042.075
1,1,4,64,729.8
1,1,4,64,1306.775
1,1,4,64,735.575
1,1,4,64,1118.575
1,1,4,64,1165.975
1,1,4,64,896.575
1,1,4,64,1065.325
1,1,4,64,1157.25
1,1,4,64,1145.525
1,1,4,64,851.975
1,1,4,64,1335.025
1,1,4,64,1364.025
1,1,4,64,1453.15
1,1,4,64,891.35
1,1,4,64,688.525
1,1,4,64,1211.575
1,1,4,64,900.475
1,1,4,64,1660.125
1,1,4,64,844.625
1,1,4,64,441.5
1,1,4,64,901.35
1,1,4,128,1246.2
1,1,4,128,1169.6
1,1,4,128,1238.625
1,1,4,128,1515.85
1,1,4,128,1075.925
1,1,4,128,1071.425
1,1,4,128,1134.9
1,1,4,128,1189.65
1,1,4,128,1373.2
1,1,4,128,1457.075
1,1,4,128,1377.55
1,1,4,128,1328.6
1,1,4,128,974.275
1,1,4,128,1215.05
1,1,4,128,1319.675
1,1,4,128,743.175
1,1,4,128,1154.9
1,1,4,128,1746.8
1,1,4,128,1125.6
1,1,4,128,1373.6
1,1,4,128,1422.05
1,1,4,128,1009.25
1,1,4,128,1433.975
1,1,4,128,1250.825
1,1,4,128,1057.575
1,1,4,128,1343.475
1,1,4,128,1224.525
1,1,4,128,1256.675
1,1,4,128,989.125
1,1,4,128,1170.4
1,1,4,128,1308.4
1,1,4,128,1316.625
1,1,4,128,1415.75
1,1,4,128,946.775
1,1,4,128,1221.25
1,1,4,128,1365.65
1,1,4,128,1102.825
1,1,4,128,1166.325
1,1,4,128,1024.85
1,1,4,128,1209.475
1,1,4,128,1105.725
1,1,4,128,1336.425
1,1,4,128,1455.6
1,1,4,128,1219.35
1,1,4,128,1084.825
1,1,4,128,1405.725
1,1,4,128,1436.875
1,1,4,128,1204.675
1,1,4,128,946.05
1,1,4,128,1260.225
1,1,4,256,1209.05
1,1,4,256,1106.275
1,1,4,256,641.45
1,1,4,256,692.225
1,1,4,256,1066.075
1,1,4,256,1368.25
1,1,4,256,1389.4
1,1,4,256,1125.4
1,1,4,256,1522.55
1,1,4,256,1048.075
1,1,4,256,1383.55
1,1,4,256,1018.55
1,1,4,256,1516.7
1,1,4,256,1627.45
1,1,4,256,693.9
1,1,4,256,718.175
1,1,4,256,1333.225
1,1,4,256,1157.05
1,1,4,256,1379.675
1,1,4,256,1459.325
1,1,4,256,1103.15
1,1,4,256,1367.05
1,1,4,256,1375.625
1,1,4,256,1169.175
1,1,4,256,1074.825
1,1,4,256,1266.95
1,1,4,256,729.375
1,1,4,256,1273.625
1,1,4,256,1258.825
1,1,4,256,1654.175
1,1,4,256,918.225
1,1,4,256,1401.475
1,1,4,256,1091.875
1,1,4,256,1068.125
1,1,4,256,991.625
1,1,4,256,1567.25
1,1,4,256,1645.175
1,1,4,256,1408.475
1,1,4,256,1530.6
1,1,4,256,1318.45
1,1,4,256,1459.4
1,1,4,256,1038.575
1,1,4,256,1704.775
1,1,4,256,1561.25
1,1,4,256,1117.4
1,1,4,256,826.825
1,1,4,256,1280.875
1,1,4,256,1079.15
1,1,4,256,997.55
1,1,4,256,1528.075
1,1,6,32,1394.0
1,1,6,32,1523.975
1,1,6,32,1315.175
1,1,6,32,1739.975
1,1,6,32,1064.725
1,1,6,32,1196.05
1,1,6,32,1172.075
1,1,6,32,1632.175
1,1,6,32,1376.9
1,1,6,32,958.55
1,1,6,32,1159.05
1,1,6,32,856.325
1,1,6,32,974.925
1,1,6,32,1246.5
1,1,6,32,1505.425
1,1,6,32,1264.225
1,1,6,32,2111.625
1,1,6,32,1153.9
1,1,6,32,741.675
1,1,6,32,815.4
1,1,6,32,1639.175
1,1,6,32,1050.975
1,1,6,32,990.175
1,1,6,32,1032.05
1,1,6,32,1272.475
1,1,6,32,789.5
1,1,6,32,1427.175
1,1,6,32,1028.8
1,1,6,32,865.425
1,1,6,32,1049.575
1,1,6,32,946.9
1,1,6,32,1391.975
1,1,6,32,1352.175
1,1,6,32,1036.8
1,1,6,32,895.25
1,1,6,32,1037.375
1,1,6,32,892.05
1,1,6,32,1661.7
1,1,6,32,1159.975
1,1,6,32,1029.9
1,1,6,32,952.175
1,1,6,32,1067.0
1,1,6,32,987.725
1,1,6,32,1207.675
1,1,6,32,1066.05
1,1,6,32,1300.0
1,1,6,32,1252.675
1,1,6,32,1637.225
1,1,6,32,1303.4
1,1,6,32,1153.425
1,1,6,64,669.7
1,1,6,64,1086.475
1,1,6,64,1211.8
1,1,6,64,1484.825
1,1,6,64,1066.175
1,1,6,64,1347.325
1,1,6,64,680.4
1,1,6,64,772.45
1,1,6,64,1093.925
1,1,6,64,1344.025
1,1,6,64,1183.3
1,1,6,64,1241.35
1,1,6,64,1445.9
1,1,6,64,976.525
1,1,6,64,1193.75
1,1,6,64,966.45
1,1,6,64,1237.375
1,1,6,64,961.475
1,1,6,64,1205.075
1,1,6,64,1542.975
1,1,6,64,1055.575
1,1,6,64,1410.725
1,1,6,64,1273.525
1,1,6,64,1614.6
1,1,6,64,720.725
1,1,6,64,1538.3
1,1,6,64,1509.075
1,1,6,64,1063.55
1,1,6,64,1674.875
1,1,6,64,1509.325
1,1,6,64,1452.45
1,1,6,64,1843.725
1,1,6,64,1218.4
1,1,6,64,1441.4
1,1,6,64,1185.85
1,1,6,64,951.75
1,1,6,64,1265.475
1,1,6,64,1273.05
1,1,6,64,1130.0
1,1,6,64,1200.175
1,1,6,64,1375.2
1,1,6,64,1126.45
1,1,6,64,1014.6
1,1,6,64,1752.85
1,1,6,64,1546.925
1,1,6,64,864.0
1,1,6,64,866.7
1,1,6,64,1007.975
1,1,6,64,1573.675
1,1,6,64,1053.925
1,1,6,128,1326.0
1,1,6,128,1250.025
1,1,6,128,1846.5
1,1,6,128,1569.475
1,1,6,128,1368.25
1,1,6,128,1396.6
1,1,6,128,1308.775
1,1,6,128,1121.475
1,1,6,128,1047.4
1,1,6,128,1255.075
1,1,6,128,902.25
1,1,6,128,1137.0
1,1,6,128,1200.575
1,1,6,128,1547.775
1,1,6,128,1421.4
1,1,6,128,1105.55
1,1,6,128,1447.2
1,1,6,128,1362.025
1,1,6,128,1426.375
1,1,6,128,707.4
1,1,6,128,950.85
1,1,6,128,1361.675
1,1,6,128,1088.175
1,1,6,128,1139.45
1,1,6,128,1359.375
1,1,6,128,1296.475
1,1,6,128,1837.275
1,1,6,128,1443.575
1,1,6,128,1409.775
1,1,6,128,1793.9
1,1,6,128,1052.4
1,1,6,128,1442.25
1,1,6,128,1168.425
1,1,6,128,721.175
1,1,6,128,1359.6
1,1,6,128,1286.225
1,1,6,128,847.075
1,1,6,128,1203.775
1,1,6,128,1111.775
1,1,6,128,1633.1
1,1,6,128,1434.475
1,1,6,128,1348.225
1,1,6,128,1669.65
1,1,6,128,1177.6
1,1,6,128,1604.1
1,1,6,128,1120.225
1,1,6,128,1106.125
1,1,6,128,788.675
1,1,6,128,1184.675
1,1,6,128,788.975
1,1,6,256,1505.45
1,1,6,256,1291.175
1,1,6,256,928.45
1,1,6,256,1495.75
1,1,6,256,1131.125
1,1,6,256,733.75
1,1,6,256,1040.5
1,1,6,256,1158.3
1,1,6,256,1292.85
1,1,6,256,1791.375
1,1,6,256,1428.9
1,1,6,256,1383.975
1,1,6,256,1252.575
1,1,6,256,943.525
1,1,6,256,1033.55
1,1,6,256,1317.825
1,1,6,256,1462.4
1,1,6,256,1493.125
1,1,6,256,1114.175
1,1,6,256,1456.05
1,1,6,256,1118.175
1,1,6,256,645.425
1,1,6,256,809.925
1,1,6,256,910.7
1,1,6,256,1219.85
1,1,6,256,1127.825
1,1,6,256,734.2
1,1,6,256,1461.75
1,1,6,256,1412.45
1,1,6,256,1279.175
1,1,6,256,1028.55
1,1,6,256,1543.3
1,1,6,256,1152.425
1,1,6,256,1170.5
1,1,6,256,1305.4
1,1,6,256,1256.425
1,1,6,256,1324.625
1,1,6,256,1137.575
1,1,6,256,1242.975
1,1,6,256,1086.525
1,1,6,256,1593.125
1,1,6,256,1049.4
1,1,6,256,1353.825
1,1,6,256,925.3
1,1,6,256,1369.625
1,1,6,256,1263.2
1,1,6,256,1445.4
1,1,6,256,1299.975
1,1,6,256,1327.9
1,1,6,256,1012.0
1,1,8,32,701.025
1,1,8,32,1067.775
1,1,8,32,1049.025
1,1,8,32,747.325
1,1,8,32,847.7
1,1,8,32,1003.6
1,1,8,32,1045.525
1,1,8,32,1160.9
1,1,8,32,1931.625
1,1,8,32,1249.125
1,1,8,32,1199.25
1,1,8,32,1100.95
1,1,8,32,970.15
1,1,8,32,984.7
1,1,8,32,1619.825
1,1,8,32,1494.1
1,1,8,32,1521.15
1,1,8,32,528.875
1,1,8,32,1130.675
1,1,8,32,1810.25
1,1,8,32,1025.375
1,1,8,32,1258.675
1,1,8,32,1125.075
1,1,8,32,1095.325
1,1,8,32,830.25
1,1,8,32,875.3
1,1,8,32,1374.575
1,1,8,32,562.45
1,1,8,32,1881.325
1,1,8,32,1263.95
1,1,8,32,676.975
1,1,8,32,880.35
1,1,8,32,827.375
1,1,8,32,1528.075
1,1,8,32,1230.0
1,1,8,32,1298.45
1,1,8,32,1057.75
1,1,8,32,1209.9
1,1,8,32,1283.175
1,1,8,32,1673.85
1,1,8,32,958.35
1,1,8,32,1366.475
1,1,8,32,963.225
1,1,8,32,1138.1
1,1,8,32,1192.85
1,1,8,32,1242.925
1,1,8,32,1534.9
1,1,8,32,1312.05
1,1,8,32,1039.575
1,1,8,32,1181.525
1,1,8,64,1224.45
1,1,8,64,1252.05
1,1,8,64,1375.75
1,1,8,64,1558.15
1,1,8,64,995.05
1,1,8,64,1320.875
1,1,8,64,1023.35
1,1,8,64,2162.7
1,1,8,64,733.525
1,1,8,64,923.3
1,1,8,64,1179.65
1,1,8,64,1390.675
1,1,8,64,854.4
1,1,8,64,1118.1
1,1,8,64,1070.1
1,1,8,64,728.275
1,1,8,64,802.25
1,1,8,64,940.975
1,1,8,64,1064.925
1,1,8,64,943.125
1,1,8,64,1152.175
1,1,8,64,996.175
1,1,8,64,817.325
1,1,8,64,805.5
1,1,8,64,1744.1
1,1,8,64,1202.3
1,1,8,64,1052.375
1,1,8,64,1729.75
1,1,8,64,1159.5
1,1,8,64,1238.725
1,1,8,64,1216.975
1,1,8,64,1321.775
1,1,8,64,1229.6
1,1,8,64,1479.75
1,1,8,64,1360.8
1,1,8,64,1480.85
1,1,8,64,1109.55
1,1,8,64,1056.375
1,1,8,64,1387.65
1,1,8,64,1049.225
1,1,8,64,1218.875
1,1,8,64,1231.2
1,1,8,64,1681.275
1,1,8,64,1432.425
1,1,8,64,1653.075
1,1,8,64,1394.8
1,1,8,64,1442.575
1,1,8,64,865.35
1,1,8,64,992.925
1,1,8,64,1186.475
1,1,8,128,1087.575
1,1,8,128,1226.25
1,1,8,128,924.15
1,1,8,128,1539.55
1,1,8,128,1264.375
1,1,8,128,1077.1
1,1,8,128,1092.775
1,1,8,128,1184.325
1,1,8,128,999.55
1,1,8,128,1297.45
1,1,8,128,1192.8
1,1,8,128,956.325
1,1,8,128,1271.975
1,1,8,128,547.55
1,1,8,128,1376.05
1,1,8,128,1420.2
1,1,8,128,1073.825
1,1,8,128,1366.875
1,1,8,128,1578.55
1,1,8,128,1058.175
1,1,8,128,1167.8
1,1,8,128,1258.525
1,1,8,128,1578.65
1,1,8,128,1846.675
1,1,8,128,1026.85
1,1,8,128,1627.45
1,1,8,128,1707.7
1,1,8,128,1380.65
1,1,8,128,1100.85
1,1,8,128,1260.45
1,1,8,128,1465.45
1,1,8,128,1055.95
1,1,8,128,882.425
1,1,8,128,948.65
1,1,8,128,1231.9
1,1,8,128,1314.325
1,1,8,128,1588.825
1,1,8,128,1524.95
1,1,8,128,1234.875
1,1,8,128,704.55
1,1,8,128,1050.25
1,1,8,128,1200.475
1,1,8,128,1207.4
1,1,8,128,628.025
1,1,8,128,1194.675
1,1,8,128,1128.075
1,1,8,128,1285.05
1,1,8,128,1325.025
1,1,8,128,776.2
1,1,8,128,1307.225
1,1,8,256,930.725
1,1,8,256,1492.275
1,1,8,256,1538.4
1,1,8,256,1172.35
1,1,8,256,1151.3
1,1,8,256,1119.275
1,1,8,256,1449.225
1,1,8,256,1480.125
1,1,8,256,1480.65
1,1,8,256,1124.975
1,1,8,256,1262.125
1,1,8,256,801.65
1,1,8,256,963.0
1,1,8,256,989.85
1,1,8,256,898.7
1,1,8,256,1108.575
1,1,8,256,1590.775
1,1,8,256,871.425
1,1,8,256,1082.475
1,1,8,256,962.9
1,1,8,256,1303.85
1,1,8,256,1180.3
1,1,8,256,1282.975
1,1,8,256,1122.075
1,1,8,256,990.675
1,1,8,256,936.525
1,1,8,256,1269.925
1,1,8,256,1535.575
1,1,8,256,1228.25
1,1,8,256,1172.825
1,1,8,256,1110.45
1,1,8,256,932.45
1,1,8,256,1197.025
1,1,8,256,1558.375
1,1,8,256,1092.125
1,1,8,256,1458.7
1,1,8,256,1152.0
1,1,8,256,918.525
1,1,8,256,895.275
1,1,8,256,1289.425
1,1,8,256,1225.25
1,1,8,256,1477.3
1,1,8,256,1165.0
1,1,8,256,866.4
1,1,8,256,1261.925
1,1,8,256,747.825
1,1,8,256,1373.825
1,1,8,256,1030.825
1,1,8,256,1162.55
1,1,8,256,1078.375
1,1,10,32,1337.5
1,1,10,32,1355.325
1,1,10,32,1573.825
1,1,10,32,1304.45
1,1,10,32,1399.8
1,1,10,32,877.1
1,1,10,32,968.525
1,1,10,32,1278.15
1,1,10,32,1097.5
1,1,10,32,1233.75
1,1,10,32,1063.5
1,1,10,32,1281.7
1,1,10,32,1579.95
1,1,10,32,1917.475
1,1,10,32,1477.1
1,1,10,32,485.15
1,1,10,32,1108.375
1,1,10,32,1284.2
1,1,10,32,1336.475
1,1,10,32,1537.3
1,1,10,32,1502.05
1,1,10,32,1560.325
1,1,10,32,1054.825
1,1,10,32,415.575
1,1,10,32,826.925
1,1,10,32,1318.4
1,1,10,32,1251.825
1,1,10,32,1128.225
1,1,10,32,1191.825
1,1,10,32,1165.475
1,1,10,32,1357.225
1,1,10,32,1239.65
1,1,10,32,1408.6
1,1,10,32,618.325
1,1,10,32,1138.225
1,1,10,32,1489.75
1,1,10,32,1649.975
1,1,10,32,1343.525
1,1,10,32,1242.6
1,1,10,32,1358.25
1,1,10,32,1230.5
1,1,10,32,1202.15
1,1,10,32,1568.65
1,1,10,32,998.15
1,1,10,32,865.65
1,1,10,32,1802.4
1,1,10,32,928.7
1,1,10,32,1458.675
1,1,10,32,1241.975
1,1,10,32,912.35
1,1,10,64,1856.2
1,1,10,64,922.45
1,1,10,64,725.425
1,1,10,64,1681.15
1,1,10,64,1219.7
1,1,10,64,1061.575
1,1,10,64,1540.1
1,1,10,64,1184.225
1,1,10,64,1283.35
1,1,10,64,1222.025
1,1,10,64,1103.85
1,1,10,64,942.475
1,1,10,64,1375.55
1,1,10,64,851.125
1,1,10,64,1515.075
1,1,10,64,1146.325
1,1,10,64,1522.65
1,1,10,64,1310.85
1,1,10,64,1159.9
1,1,10,64,1508.75
1,1,10,64,1201.4
1,1,10,64,783.375
1,1,10,64,1136.6
1,1,10,64,1357.825
1,1,10,64,918.075
1,1,10,64,1319.05
1,1,10,64,1364.35
1,1,10,64,1050.0
1,1,10,64,908.725
1,1,10,64,1034.3
1,1,10,64,1363.05
1,1,10,64,1681.7
1,1,10,64,1567.25
1,1,10,64,1354.6
1,1,10,64,1038.525
1,1,10,64,1464.825
1,1,10,64,1180.25
1,1,10,64,1536.95
1,1,10,64,1674.55
1,1,10,64,1253.1
1,1,10,64,721.35
1,1,10,64,1294.6
1,1,10,64,991.2
1,1,10,64,1503.425
1,1,10,64,1284.3
1,1,10,64,1267.675
1,1,10,64,1013.375
1,1,10,64,497.175
1,1,10,64,1314.075
1,1,10,64,767.2
1,1,10,128,695.0
1,1,10,128,1443.35
1,1,10,128,1045.2
1,1,10,128,1036.85
1,1,10,128,1200.575
1,1,10,128,1700.625
1,1,10,128,1371.125
1,1,10,128,1516.275
1,1,10,128,1183.075
1,1,10,128,1342.825
1,1,10,128,820.9
1,1,10,128,839.925
1,1,10,128,967.45
1,1,10,128,1005.875
1,1,10,128,863.6
1,1,10,128,1245.2
1,1,10,128,1124.575
1,1,10,128,1741.15
1,1,10,128,1399.375
1,1,10,128,1568.725
1,1,10,128,1348.375
1,1,10,128,701.925
1,1,10,128,1416.85
1,1,10,128,1204.5
1,1,10,128,1402.2
1,1,10,128,1506.125
1,1,10,128,1276.875
1,1,10,128,1391.175
1,1,10,128,971.2
1,1,10,128,1642.4
1,1,10,128,1022.175
1,1,10,128,1289.75
1,1,10,128,947.9
1,1,10,128,879.15
1,1,10,128,1282.175
1,1,10,128,1201.925
1,1,10,128,958.1
1,1,10,128,1313.425
1,1,10,128,1260.925
1,1,10,128,1046.85
1,1,10,128,1259.4
1,1,10,128,921.775
1,1,10,128,1265.85
1,1,10,128,1249.675
1,1,10,128,1174.625
1,1,10,128,1449.925
1,1,10,128,1369.575
1,1,10,128,955.65
1,1,10,128,1673.175
1,1,10,128,1338.075
1,1,10,256,1069.9
1,1,10,256,1188.225
1,1,10,256,946.75
1,1,10,256,1230.575
1,1,10,256,781.925
1,1,10,256,1176.7
1,1,10,256,1570.425
1,1,10,256,784.475
1,1,10,256,1727.075
1,1,10,256,902.35
1,1,10,256,889.5
1,1,10,256,1414.5
1,1,10,256,1549.1
1,1,10,256,1054.95
1,1,10,256,1003.25
1,1,10,256,911.6
1,1,10,256,1414.525
1,1,10,256,1711.3
1,1,10,256,1618.95
1,1,10,256,1295.1
1,1,10,256,739.65
1,1,10,256,1228.975
1,1,10,256,1305.375
1,1,10,256,1462.5
1,1,10,256,1087.725
1,1,10,256,1222.425
1,1,10,256,1437.2
1,1,10,256,1131.725
1,1,10,256,1329.2
1,1,10,256,943.875
1,1,10,256,1262.05
1,1,10,256,2170.1
1,1,10,256,1390.45
1,1,10,256,1637.975
1,1,10,256,1084.425
1,1,10,256,1402.9
1,1,10,256,1493.275
1,1,10,256,994.1
1,1,10,256,1059.625
1,1,10,256,890.35
1,1,10,256,1257.775
1,1,10,256,1295.05
1,1,10,256,1182.875
1,1,10,256,1065.0
1,1,10,256,1544.325
1,1,10,256,999.4
1,1,10,256,1302.325
1,1,10,256,1318.425
1,1,10,256,1409.2
1,1,10,256,1419.6
1,1,12,32,1350.15
1,1,12,32,1124.2
1,1,12,32,1238.575
1,1,12,32,943.075
1,1,12,32,1069.125
1,1,12,32,1108.325
1,1,12,32,1052.575
1,1,12,32,1194.85
1,1,12,32,1128.3
1,1,12,32,1579.15
1,1,12,32,1279.45
1,1,12,32,1648.85
1,1,12,32,1044.35
1,1,12,32,1186.625
1,1,12,32,911.95
1,1,12,32,1021.225
1,1,12,32,1182.675
1,1,12,32,1494.425
1,1,12,32,1537.6
1,1,12,32,1521.125
1,1,12,32,781.225
1,1,12,32,1461.5
1,1,12,32,1140.925
1,1,12,32,1285.425
1,1,12,32,880.875
1,1,12,32,1357.85
1,1,12,32,1191.425
1,1,12,32,1347.025
1,1,12,32,1273.65
1,1,12,32,926.475
1,1,12,32,1177.45
1,1,12,32,962.05
1,1,12,32,1382.075
1,1,12,32,1016.325
1,1,12,32,1338.95
1,1,12,32,1017.15
1,1,12,32,1098.35
1,1,12,32,1059.75
1,1,12,32,1089.375
1,1,12,32,1329.225
1,1,12,32,1243.8
1,1,12,32,1194.85
1,1,12,32,1395.175
1,1,12,32,1234.125
1,1,12,32,1163.075
1,1,12,32,1062.225
1,1,12,32,790.975
1,1,12,32,842.45
1,1,12,32,1191.325
1,1,12,32,1159.775
1,1,12,64,1377.125
1,1,12,64,1143.725
1,1,12,64,1017.475
1,1,12,64,1157.1
1,1,12,64,1277.25
1,1,12,64,1603.675
